sku_id,attribute,agreement,n_variants,proposed,status
shopify:www.marinelayer.com:8084567294026,closure,0.6,2,,unknown
shopify:www.marinelayer.com:8084567294026,collar_type,0.6,2,,unknown
shopify:www.marinelayer.com:8084567294026,sleeve_style,0.6,2,,not_applicable
shopify:www.marinelayer.com:8084567294026,waistline,0.6,2,none,labeled
shopify:www.marinelayer.com:8084572864586,neckline,0.6,2,,unknown
shopify:www.marinelayer.com:8084572864586,waistline,0.6,2,,not_applicable
shopify:www.marinelayer.com:8084577026122,closure,0.6,2,,unknown
shopify:www.marinelayer.com:8110969716810,closure,0.6,2,pullover,labeled
shopify:www.marinelayer.com:8110969716810,occasion,0.6,2,casual,labeled
shopify:www.marinelayer.com:8110969716810,sleeve_style,0.6,2,set_in,labeled
shopify:www.marinelayer.com:8110980005962,material,0.6,2,,unknown
shopify:www.marinelayer.com:8110980005962,occasion,0.6,2,,unknown
shopify:www.marinelayer.com:8110980005962,waistline,0.6,2,none,labeled
shopify:www.marinelayer.com:8119891525706,garment_category,0.6,2,sweater,labeled
shopify:www.marinelayer.com:8119891525706,neckline,0.6,2,,unknown
shopify:www.marinelayer.com:8119891525706,occasion,0.6,2,casual,labeled
shopify:www.marinelayer.com:8119891525706,pattern,0.6,2,,unknown
shopify:www.marinelayer.com:8175109341258,closure,0.6,2,single_breasted,labeled
shopify:www.marinelayer.com:8175109767242,details,0.6,2,,unknown
shopify:www.marinelayer.com:8175109767242,material,0.6,2,,unknown
shopify:www.marinelayer.com:8175112912970,waistline,0.6,3,,unknown
shopify:www.marinelayer.com:8175117729866,waistline,0.6,3,,unknown
shopify:www.marinelayer.com:8192795443274,occasion,0.6,2,casual,labeled
shopify:www.marinelayer.com:8192795443274,waistline,0.6,3,none,labeled
shopify:www.outdoorvoices.com:7585332625486,closure,0.6,2,pullover,labeled
shopify:www.outdoorvoices.com:7585332625486,details,0.6,3,,unknown
shopify:www.outdoorvoices.com:7585332625486,material,0.6,3,,unknown
shopify:www.outdoorvoices.com:7585332625486,sleeve_style,0.6,2,set_in,labeled
shopify:www.outdoorvoices.com:7585342488654,waistline,0.6,3,,not_applicable
shopify:www.outdoorvoices.com:7656493187150,garment_length,0.6,2,above_knee,labeled
shopify:www.outdoorvoices.com:7769237389390,occasion,0.6,2,casual,labeled
shopify:www.outdoorvoices.com:7884854034510,fit,0.6,2,,unknown
shopify:www.outdoorvoices.com:7884854034510,material,0.6,2,,unknown
shopify:www.rothys.com:7168895287390,fit,0.6,2,,unknown
shopify:www.rothys.com:7168895287390,pattern,0.6,2,solid,labeled
shopify:www.rothys.com:7271457980510,occasion,0.6,2,,unknown
shopify:www.rothys.com:7307304042590,garment_category,0.6,2,other,labeled
shopify:www.rothys.com:7374031093854,closure,0.6,2,,not_applicable
shopify:www.rothys.com:7374031093854,details,0.6,3,,unknown
shopify:www.rothys.com:7568894099550,closure,0.6,3,,not_applicable
shopify:www.rothys.com:7568894099550,fit,0.6,2,,not_applicable
shopify:www.rothys.com:7568894099550,material,0.6,2,knit,labeled
shopify:www.rothys.com:7568894099550,occasion,0.6,2,casual,labeled
shopify:www.rothys.com:7575209934942,details,0.6,3,,unknown
shopify:www.rothys.com:7575209934942,pattern,0.6,2,solid,labeled
shopify:www.rothys.com:7597342752862,material,0.6,2,,unknown
shopify:www.rothys.com:7597342752862,occasion,0.6,2,casual,labeled
shopify:www.rothys.com:7598877933662,details,0.6,3,"[""none""]",labeled
shopify:www.rothys.com:7598877933662,material,0.6,2,,unknown
shopify:www.rothys.com:7616250445918,details,0.6,3,,unknown
shopify:www.rothys.com:7616295895134,closure,0.6,2,,unknown
shopify:www.rothys.com:7616295895134,colour_primary,0.6,2,green,labeled
shopify:www.rothys.com:7616295895134,occasion,0.6,2,,unknown
shopify:www.rothys.com:7636126072926,pattern,0.6,2,solid,labeled
shopify:www.taylorstitch.com:6886866288717,colour_primary,0.6,2,navy,labeled
shopify:www.taylorstitch.com:6886866288717,occasion,0.6,2,casual,labeled
shopify:www.taylorstitch.com:6886866288717,sleeve_style,0.6,2,set_in,labeled
shopify:www.taylorstitch.com:6886866288717,waistline,0.6,2,none,labeled
shopify:www.taylorstitch.com:6990338359373,sleeve_style,0.6,2,,unknown
shopify:www.taylorstitch.com:6990338359373,waistline,0.6,2,none,labeled
shopify:www.taylorstitch.com:7115849891917,neckline,0.6,2,,unknown
shopify:www.taylorstitch.com:7115849891917,waistline,0.6,3,none,labeled
shopify:www.taylorstitch.com:7115852972109,closure,0.6,2,,unknown
shopify:www.taylorstitch.com:7115852972109,collar_type,0.6,2,none,labeled
shopify:www.taylorstitch.com:7115852972109,neckline,0.6,2,,unknown
shopify:www.taylorstitch.com:7355708899405,waistline,0.6,2,,unknown
shopify:www.taylorstitch.com:7355709980749,collar_type,0.6,2,shirt,labeled
shopify:www.taylorstitch.com:7355710505037,sleeve_style,0.6,2,,unknown
shopify:www.taylorstitch.com:7355710505037,waistline,0.6,3,none,labeled
shopify:www.taylorstitch.com:7391322308685,pattern,0.6,2,solid,labeled
shopify:www.taylorstitch.com:7391322308685,sleeve_length,0.6,2,long,labeled
shopify:www.taylorstitch.com:7391322308685,waistline,0.6,2,none,labeled
shopify:www.taylorstitch.com:7454611013709,closure,0.6,2,single_breasted,labeled
shopify:www.taylorstitch.com:7454611013709,pattern,0.6,2,,unknown
shopify:www.taylorstitch.com:7454611013709,waistline,0.6,3,,unknown
shopify:www.taylorstitch.com:7454612258893,waistline,0.6,2,none,labeled
shopify:www.taylorstitch.com:7454613241933,sleeve_length,0.6,2,,unknown
shopify:www.taylorstitch.com:7454613241933,waistline,0.6,2,,not_applicable
shopify:www.taylorstitch.com:7454613798989,closure,0.6,2,,unknown
shopify:www.taylorstitch.com:7454613798989,collar_type,0.6,2,none,labeled
shopify:www.taylorstitch.com:7454613798989,occasion,0.6,2,casual,labeled
shopify:www.taylorstitch.com:7454613798989,waistline,0.6,2,,unknown
shopify:www.taylorstitch.com:7523415916621,pattern,0.6,2,,unknown
shopify:www.taylorstitch.com:7523415916621,sleeve_length,0.6,2,long,labeled
shopify:www.taylorstitch.com:7524263166029,collar_type,0.6,2,,not_applicable
shopify:www.taylorstitch.com:7524263166029,waistline,0.6,3,,not_applicable
shopify:www.taylorstitch.com:7579180630093,sleeve_style,0.6,2,,unknown
shopify:www.taylorstitch.com:7579180793933,colour_primary,0.6,2,navy,labeled
shopify:www.taylorstitch.com:7579180793933,pattern,0.6,2,,unknown
shopify:www.taylorstitch.com:7579180793933,silhouette,0.6,2,,unknown
shopify:www.taylorstitch.com:7579180793933,sleeve_style,0.6,2,set_in,labeled
shopify:www.taylorstitch.com:7579180793933,waistline,0.6,2,,not_applicable
shopify:www.taylorstitch.com:7579183251533,details,0.6,2,"[""washed""]",labeled
shopify:www.taylorstitch.com:7579183251533,silhouette,0.6,2,straight,labeled
shopify:www.taylorstitch.com:7579183251533,sleeve_style,0.6,2,set_in,labeled
shopify:www.taylorstitch.com:7579183251533,waistline,0.6,3,none,labeled
shopify:www.taylorstitch.com:7579184889933,details,0.6,2,"[""none""]",labeled
shopify:www.taylorstitch.com:7579184889933,silhouette,0.6,2,straight,labeled
shopify:www.taylorstitch.com:7579184889933,sleeve_length,0.6,2,,unknown
shopify:www.taylorstitch.com:7579256258637,closure,0.6,2,pullover,labeled
shopify:www.taylorstitch.com:7579256258637,collar_type,0.6,2,none,labeled
shopify:www.taylorstitch.com:7596326092877,collar_type,0.6,3,none,labeled
shopify:www.taylorstitch.com:7596326092877,neckline,0.6,2,,unknown
shopify:www.taylorstitch.com:7596326092877,sleeve_style,0.6,2,,unknown
shopify:www.taylorstitch.com:7645558538317,occasion,0.6,2,casual,labeled
shopify:www.taylorstitch.com:7645558538317,pattern,0.6,2,,unknown
shopify:www.taylorstitch.com:7645558538317,sleeve_length,0.6,2,long,labeled
shopify:www.taylorstitch.com:7645558538317,sleeve_style,0.6,2,set_in,labeled
shopify:www.tentree.com:8106125557946,closure,0.6,2,pullover,labeled
shopify:www.tentree.com:8106125557946,collar_type,0.6,2,none,labeled
shopify:www.tentree.com:8106125557946,colour_primary,0.6,2,multicolour,labeled
shopify:www.tentree.com:8143546286266,collar_type,0.6,2,none,labeled
shopify:www.tentree.com:8143546286266,details,0.6,2,"[""none""]",labeled
shopify:www.tentree.com:8143546286266,waistline,0.6,2,none,labeled
shopify:www.tentree.com:8143564112058,sleeve_style,0.6,2,,unknown
shopify:www.tentree.com:8216161550522,collar_type,0.6,2,none,labeled
shopify:www.tentree.com:8322435875002,details,0.6,2,,unknown
shopify:www.tentree.com:8322451243194,collar_type,0.6,2,none,labeled
shopify:www.tentree.com:8322451243194,waistline,0.6,3,none,labeled
shopify:www.tentree.com:8322453373114,garment_category,0.6,2,sweater,labeled
shopify:www.tentree.com:8322453373114,waistline,0.6,2,,unknown
shopify:www.tentree.com:8322455830714,garment_category,0.6,2,sweater,labeled
shopify:www.tentree.com:8360508686522,closure,0.6,2,pullover,labeled
shopify:www.tentree.com:8360508686522,collar_type,0.6,2,,unknown
shopify:www.tentree.com:8360508686522,details,0.6,3,,unknown
shopify:www.tentree.com:8360518353082,waistline,0.6,3,,unknown
shopify:www.tentree.com:8360519368890,closure,0.6,2,,unknown
shopify:www.tentree.com:8360519368890,colour_primary,0.6,2,multicolour,labeled
shopify:www.tentree.com:8360519368890,sleeve_length,0.6,2,,unknown
shopify:www.tentree.com:8360519368890,waistline,0.6,3,,not_applicable
shopify:www.thursdayboots.com:4569912705114,fit,0.6,2,,not_applicable
shopify:www.thursdayboots.com:6826624942170,fit,0.6,2,,not_applicable
shopify:www.thursdayboots.com:6860805079130,details,0.6,3,"[""lined""]",labeled
shopify:www.thursdayboots.com:6880251281498,sleeve_style,0.6,2,,unknown
shopify:www.thursdayboots.com:6880251281498,waistline,0.6,2,,unknown
shopify:www.thursdayboots.com:7035445182554,pattern,0.6,2,,unknown
shopify:www.thursdayboots.com:7035445182554,waistline,0.6,2,,unknown
shopify:www.thursdayboots.com:7303124058202,occasion,0.6,3,,not_applicable
shopify:www.thursdayboots.com:7305610887258,closure,0.6,2,pullover,labeled
shopify:www.thursdayboots.com:7305610887258,pattern,0.6,3,,unknown
shopify:www.thursdayboots.com:7312242770010,closure,0.6,2,,not_applicable
shopify:www.thursdayboots.com:7312242770010,colour_primary,0.6,2,brown,labeled
shopify:www.thursdayboots.com:7312242770010,details,0.6,2,,not_applicable
shopify:www.thursdayboots.com:7312382230618,silhouette,0.6,2,,unknown
shopify:www.thursdayboots.com:7312382230618,sleeve_style,0.6,2,,unknown
shopify:www.thursdayboots.com:7312382230618,waistline,0.6,3,none,labeled
shopify:www.thursdayboots.com:7331567796314,closure,0.6,2,,not_applicable
shopify:www.thursdayboots.com:7331568418906,details,0.6,2,,not_applicable
shopify:www.thursdayboots.com:7333868142682,material,0.6,2,,unknown
shopify:www.thursdayboots.com:7333868142682,pattern,0.6,2,,unknown
shopify:www.thursdayboots.com:7333873090650,pattern,0.6,3,,unknown
shopify:www.thursdayboots.com:7361763147866,occasion,0.6,2,casual,labeled
shopify:www.thursdayboots.com:7361763147866,pattern,0.6,2,,unknown
shopify:www.thursdayboots.com:7361763147866,waistline,0.6,2,,unknown
shopify:www.thursdayboots.com:7371077156954,sleeve_style,0.6,2,,unknown
shopify:www.thursdayboots.com:7373703446618,details,0.6,3,,not_applicable
shopify:www.thursdayboots.com:7373703446618,material,0.6,3,,unknown
shopify:www.thursdayboots.com:7373703446618,pattern,0.6,2,,unknown
shopify:www.thursdayboots.com:7385230344282,details,0.6,2,,not_applicable
shopify:www.thursdayboots.com:7385230344282,material,0.6,2,synthetic,labeled
shopify:www.thursdayboots.com:7386239631450,occasion,0.6,2,casual,labeled
shopify:www.thursdayboots.com:7400100659290,fit,0.6,2,,not_applicable
shopify:www.thursdayboots.com:7416813387866,fit,0.6,2,,unknown
shopify:www.thursdayboots.com:7498354950234,closure,0.6,2,,unknown
shopify:www.thursdayboots.com:7498354950234,occasion,0.6,3,,unknown
shopify:www.thursdayboots.com:7625825026138,closure,0.6,2,,unknown
shopify:www.thursdayboots.com:7625825026138,collar_type,0.6,2,,unknown
shopify:www.thursdayboots.com:7625825026138,occasion,0.6,2,casual,labeled
shopify:www.thursdayboots.com:7625825026138,pattern,0.6,2,solid,labeled
shopify:www.thursdayboots.com:7733079900250,closure,0.6,2,,unknown
shopify:www.thursdayboots.com:7733079900250,fit,0.6,2,,unknown
shopify:www.thursdayboots.com:7786486464602,occasion,0.6,2,,unknown
shopify:www.thursdayboots.com:7804049162330,fit,0.6,2,,unknown
shopify:www.thursdayboots.com:7804049162330,occasion,0.6,2,,unknown
shopify:www.thursdayboots.com:7848729804890,occasion,0.6,2,,unknown
shopify:www.thursdayboots.com:7858471731290,pattern,0.6,2,,unknown
shopify:www.untuckit.com:6878412570702,occasion,0.6,2,,unknown
shopify:www.untuckit.com:6878412570702,waistline,0.6,3,,unknown
shopify:www.untuckit.com:7628200706126,closure,0.6,2,pullover,labeled
shopify:www.untuckit.com:7628200706126,material,0.6,2,,unknown
shopify:www.untuckit.com:7628200706126,waistline,0.6,2,,not_applicable
shopify:www.untuckit.com:7632842227790,waistline,0.6,3,,not_applicable
shopify:www.untuckit.com:7670058877006,closure,0.6,2,pullover,labeled
shopify:www.untuckit.com:7670058877006,details,0.6,2,,unknown
shopify:www.untuckit.com:7670058877006,occasion,0.6,2,casual,labeled
shopify:www.untuckit.com:7670058877006,pattern,0.6,2,,unknown
shopify:www.untuckit.com:7670058877006,waistline,0.6,2,none,labeled
shopify:www.untuckit.com:7713738915918,pattern,0.6,2,,unknown
shopify:www.untuckit.com:7713738915918,sleeve_style,0.6,2,,unknown
shopify:www.untuckit.com:7713738915918,waistline,0.6,2,none,labeled
shopify:www.untuckit.com:7769571819598,details,0.6,3,"[""none""]",labeled
shopify:www.untuckit.com:7769571819598,material,0.6,2,synthetic,labeled
shopify:www.untuckit.com:7769571819598,waistline,0.6,3,,not_applicable
shopify:www.untuckit.com:7787621318734,closure,0.6,2,single_breasted,labeled
shopify:www.untuckit.com:7787621318734,colour_primary,0.6,3,,unknown
shopify:www.untuckit.com:7787621318734,occasion,0.6,2,,unknown
shopify:www.untuckit.com:7828360429646,pattern,0.6,2,solid,labeled
shopify:www.untuckit.com:7828360429646,sleeve_style,0.6,2,,unknown
shopify:www.untuckit.com:7828360527950,details,0.6,2,,unknown
shopify:www.untuckit.com:7828360527950,sleeve_style,0.6,2,set_in,labeled
shopify:www.untuckit.com:7853403177038,occasion,0.6,2,,unknown
shopify:www.untuckit.com:7853403177038,pattern,0.6,2,solid,labeled
shopify:www.untuckit.com:7853403668558,waistline,0.6,2,none,labeled
shopify:www.untuckit.com:7861509317,waistline,0.6,2,,not_applicable
shopify:www.untuckit.com:7861509509,sleeve_style,0.6,2,,unknown
shopify:fahertybrand.com:6781247160389,details,0.6667,2,,unknown
shopify:fahertybrand.com:6781247160389,garment_length,0.6667,2,,unknown
shopify:fahertybrand.com:6781247160389,occasion,0.6667,2,,unknown
shopify:fahertybrand.com:6781247160389,pattern,0.6667,2,solid,labeled
shopify:fahertybrand.com:6781247160389,silhouette,0.6667,2,,unknown
shopify:fahertybrand.com:6781247160389,sleeve_style,0.6667,2,,unknown
shopify:fahertybrand.com:6781247160389,waistline,0.6667,2,none,labeled
shopify:fahertybrand.com:8021058519109,colour_primary,0.6667,2,pink,labeled
shopify:fahertybrand.com:8021058519109,details,0.6667,2,,unknown
shopify:fahertybrand.com:8021058519109,garment_length,0.6667,2,,unknown
shopify:fahertybrand.com:8021058519109,neckline,0.6667,2,,unknown
shopify:fahertybrand.com:8021058519109,occasion,0.6667,2,casual,labeled
shopify:fahertybrand.com:8021058519109,sleeve_style,0.6667,2,,unknown
shopify:fahertybrand.com:8021058519109,waistline,0.6667,2,,not_applicable
shopify:www.everlane.com:7855408119894,closure,0.6667,2,,unknown
shopify:www.everlane.com:7855408119894,details,0.6667,2,,unknown
shopify:www.everlane.com:7855408119894,pattern,0.6667,2,,unknown
shopify:www.everlane.com:7855408119894,waistline,0.6667,2,none,labeled
shopify:www.tentree.com:8326295126202,colour_primary,0.6667,2,beige,labeled
shopify:www.tentree.com:8326295126202,details,0.6667,2,,not_applicable
shopify:www.tentree.com:8326295126202,neckline,0.6667,2,,unknown
shopify:www.tentree.com:8326295126202,occasion,0.6667,2,,unknown
shopify:www.tentree.com:8326295126202,sleeve_style,0.6667,2,,unknown
shopify:www.tentree.com:8326295126202,waistline,0.6667,2,,unknown
shopify:fahertybrand.com:7876153606213,details,0.75,2,"[""none""]",labeled
shopify:fahertybrand.com:7876153606213,garment_length,0.75,2,,unknown
shopify:fahertybrand.com:7876153606213,sleeve_style,0.75,2,,unknown
shopify:fahertybrand.com:7876153606213,waistline,0.75,2,none,labeled
shopify:fahertybrand.com:7876156948549,details,0.75,2,"[""none""]",labeled
shopify:fahertybrand.com:7876156948549,silhouette,0.75,2,straight,labeled
shopify:fahertybrand.com:7876156948549,waistline,0.75,2,none,labeled
shopify:fahertybrand.com:8021058486341,material,0.75,2,cotton,labeled
shopify:fahertybrand.com:8021058486341,occasion,0.75,2,casual,labeled
shopify:fahertybrand.com:8021058486341,waistline,0.75,2,none,labeled
shopify:fahertybrand.com:8021060321349,neckline,0.75,2,,unknown
shopify:fahertybrand.com:8021060321349,silhouette,0.75,2,,unknown
shopify:fahertybrand.com:8021060649029,garment_length,0.75,2,,unknown
shopify:fahertybrand.com:8021060649029,material,0.75,2,linen,labeled
shopify:fahertybrand.com:8021060649029,waistline,0.75,2,none,labeled
shopify:fahertybrand.com:8021062123589,garment_length,0.75,2,,unknown
shopify:fahertybrand.com:8021062123589,pattern,0.75,2,,unknown
shopify:fahertybrand.com:8021062123589,sleeve_length,0.75,2,long,labeled
shopify:fahertybrand.com:8021062123589,sleeve_style,0.75,2,,unknown
shopify:fahertybrand.com:8021062123589,waistline,0.75,2,none,labeled
shopify:naadam.co:6620058320992,closure,0.75,2,,unknown
shopify:naadam.co:6620058320992,collar_type,0.75,2,shirt,labeled
shopify:naadam.co:6620058320992,details,0.75,2,,unknown
shopify:naadam.co:6620058320992,occasion,0.75,2,,unknown
shopify:naadam.co:7294139891808,colour_primary,0.75,2,,unknown
shopify:naadam.co:7294139891808,details,0.75,2,"[""none""]",labeled
shopify:naadam.co:7294139891808,garment_length,0.75,2,,unknown
shopify:naadam.co:7294139891808,pattern,0.75,2,solid,labeled
shopify:naadam.co:7294139891808,silhouette,0.75,2,,unknown
shopify:naadam.co:7294196842592,garment_length,0.75,2,,unknown
shopify:naadam.co:7294196842592,pattern,0.75,2,,unknown
shopify:naadam.co:7294196842592,silhouette,0.75,2,,unknown
shopify:naadam.co:7294196842592,waistline,0.75,2,,unknown
shopify:naadam.co:7505740169312,waistline,0.75,2,,unknown
shopify:naadam.co:7668949647456,fit,0.75,2,oversized,labeled
shopify:naadam.co:7668949647456,occasion,0.75,2,casual,labeled
shopify:naadam.co:7668949647456,pattern,0.75,2,solid,labeled
shopify:naadam.co:7668949647456,silhouette,0.75,2,straight,labeled
shopify:naadam.co:7686336282720,details,0.75,2,,unknown
shopify:naadam.co:7686336282720,pattern,0.75,2,solid,labeled
shopify:naadam.co:7686336282720,waistline,0.75,2,none,labeled
shopify:www.american-giant.com:10411200610485,occasion,0.75,2,casual,labeled
shopify:www.american-giant.com:10411200610485,waistline,0.75,2,none,labeled
shopify:www.american-giant.com:7392737001653,colour_primary,0.75,2,blue,labeled
shopify:www.american-giant.com:7392737001653,occasion,0.75,2,,unknown
shopify:www.everlane.com:7784910291030,details,0.75,2,[],not_applicable
shopify:www.everlane.com:7784910291030,sleeve_length,0.75,2,sleeveless,labeled
shopify:www.everlane.com:7784910291030,sleeve_style,0.75,2,,unknown
shopify:www.marinelayer.com:7892037304394,waistline,0.75,2,,unknown
shopify:www.rothys.com:7524437688414,occasion,0.75,2,,unknown
shopify:www.rothys.com:7524437688414,pattern,0.75,2,solid,labeled
shopify:www.taylorstitch.com:7376878403661,details,0.75,2,,unknown
shopify:www.taylorstitch.com:7376878403661,occasion,0.75,2,,unknown
shopify:www.tentree.com:8143571157178,colour_primary,0.75,2,blue,labeled
shopify:www.tentree.com:8143571157178,material,0.75,2,cotton,labeled
shopify:www.tentree.com:8143571157178,neckline,0.75,2,,unknown
shopify:www.tentree.com:8143573254330,closure,0.75,2,pullover,labeled
shopify:www.tentree.com:8143573254330,material,0.75,2,cotton,labeled
shopify:www.thursdayboots.com:7299733225562,closure,0.75,2,,unknown
shopify:www.thursdayboots.com:7299733225562,colour_primary,0.75,2,,unknown
shopify:www.thursdayboots.com:7299733225562,details,0.75,2,"[""lined""]",labeled
shopify:www.thursdayboots.com:7299733225562,occasion,0.75,2,,not_applicable
shopify:www.untuckit.com:6689477957,sleeve_style,0.75,2,set_in,labeled
shopify:www.untuckit.com:6689477957,waistline,0.75,2,none,labeled
shopify:www.untuckit.com:7551358107726,details,0.75,2,,unknown
shopify:www.untuckit.com:7551358107726,garment_length,0.75,2,,unknown
shopify:www.untuckit.com:7670059761742,details,0.75,2,,unknown
shopify:fahertybrand.com:6907236188229,silhouette,0.8,2,,unknown
shopify:fahertybrand.com:6907236188229,sleeve_style,0.8,2,,unknown
shopify:fahertybrand.com:6907236188229,waistline,0.8,2,,unknown
shopify:fahertybrand.com:7485267116101,pattern,0.8,2,,unknown
shopify:fahertybrand.com:7492253909061,collar_type,0.8,2,shirt,labeled
shopify:fahertybrand.com:7492256235589,collar_type,0.8,2,none,labeled
shopify:fahertybrand.com:7492256235589,colour_primary,0.8,2,,unknown
shopify:fahertybrand.com:7492256235589,details,0.8,2,"[""slit""]",labeled
shopify:fahertybrand.com:7503201140805,garment_length,0.8,2,,unknown
shopify:fahertybrand.com:7503201140805,silhouette,0.8,2,,unknown
shopify:fahertybrand.com:7503201140805,waistline,0.8,2,,not_applicable
shopify:fahertybrand.com:7552626753605,waistline,0.8,2,,not_applicable
shopify:fahertybrand.com:7552629309509,closure,0.8,2,single_breasted,labeled
shopify:fahertybrand.com:7552629309509,details,0.8,2,"[""none""]",labeled
shopify:fahertybrand.com:7552629309509,occasion,0.8,2,casual,labeled
shopify:fahertybrand.com:7552629309509,waistline,0.8,2,,unknown
shopify:fahertybrand.com:7653193220165,garment_length,0.8,2,,unknown
shopify:fahertybrand.com:7806931435589,silhouette,0.8,2,,not_applicable
shopify:fahertybrand.com:7821227524165,fit,0.8,2,,unknown
shopify:fahertybrand.com:7821227524165,material,0.8,2,,unknown
shopify:fahertybrand.com:7876090298437,details,0.8,2,"[""none""]",labeled
shopify:fahertybrand.com:7876090298437,sleeve_style,0.8,2,,unknown
shopify:fahertybrand.com:7876155867205,sleeve_style,0.8,2,,unknown
shopify:fahertybrand.com:7876162224197,closure,0.8,2,,unknown
shopify:fahertybrand.com:7876162224197,fit,0.8,2,oversized,labeled
shopify:fahertybrand.com:7876162224197,sleeve_style,0.8,2,,unknown
shopify:fahertybrand.com:7876163469381,details,0.8,2,"[""none""]",labeled
shopify:fahertybrand.com:7876163469381,garment_length,0.8,2,,unknown
shopify:fahertybrand.com:7876163469381,material,0.8,2,synthetic,labeled
shopify:fahertybrand.com:7876163469381,silhouette,0.8,2,,unknown
shopify:fahertybrand.com:7876163829829,collar_type,0.8,2,none,labeled
shopify:fahertybrand.com:7876163829829,pattern,0.8,2,solid,labeled
shopify:fahertybrand.com:7876163829829,waistline,0.8,2,,unknown
shopify:fahertybrand.com:8021055766597,closure,0.8,2,wrap,labeled
shopify:fahertybrand.com:8021055766597,pattern,0.8,2,solid,labeled
shopify:fahertybrand.com:8021055766597,silhouette,0.8,2,shift,labeled
shopify:fahertybrand.com:8021055766597,sleeve_style,0.8,2,set_in,labeled
shopify:fahertybrand.com:8021055766597,waistline,0.8,2,normal,labeled
shopify:fahertybrand.com:8021056323653,pattern,0.8,2,,unknown
shopify:fahertybrand.com:8021060747333,colour_primary,0.8,2,white,labeled
shopify:fahertybrand.com:8021060747333,waistline,0.8,2,none,labeled
shopify:fahertybrand.com:8021060812869,neckline,0.8,2,,unknown
shopify:fahertybrand.com:8021060812869,silhouette,0.8,2,straight,labeled
shopify:fahertybrand.com:8021062516805,silhouette,0.8,2,,unknown
shopify:fahertybrand.com:8021062516805,sleeve_length,0.8,2,long,labeled
shopify:fahertybrand.com:8021113733189,details,0.8,2,,unknown
shopify:fahertybrand.com:8021113798725,silhouette,0.8,2,,unknown
shopify:fahertybrand.com:8021113798725,sleeve_style,0.8,2,,unknown
shopify:fahertybrand.com:8021114224709,closure,0.8,2,pullover,labeled
shopify:fahertybrand.com:8021114224709,collar_type,0.8,2,none,labeled
shopify:fahertybrand.com:8021114224709,sleeve_style,0.8,2,,unknown
shopify:fahertybrand.com:8021114617925,details,0.8,2,"[""none""]",labeled
shopify:fahertybrand.com:8021114617925,occasion,0.8,2,,unknown
shopify:fahertybrand.com:8021114617925,sleeve_style,0.8,2,,not_applicable
shopify:fahertybrand.com:8021115338821,details,0.8,2,,unknown
shopify:fahertybrand.com:8021115338821,fit,0.8,2,loose,labeled
shopify:fahertybrand.com:8021115338821,occasion,0.8,2,,unknown
shopify:fahertybrand.com:8112424550469,neckline,0.8,2,,unknown
shopify:fahertybrand.com:8164247273541,details,0.8,2,"[""washed""]",labeled
shopify:ministryofsupply.com:7395695820875,pattern,0.8,2,,unknown
shopify:ministryofsupply.com:7395695820875,sleeve_style,0.8,2,,unknown
shopify:ministryofsupply.com:7397342609483,collar_type,0.8,2,,unknown
shopify:ministryofsupply.com:7397342609483,pattern,0.8,2,,unknown
shopify:ministryofsupply.com:7399376355403,details,0.8,2,,unknown
shopify:ministryofsupply.com:7406909849675,collar_type,0.8,2,,unknown
shopify:ministryofsupply.com:7406909849675,pattern,0.8,2,,unknown
shopify:ministryofsupply.com:7406909849675,silhouette,0.8,2,,unknown
shopify:ministryofsupply.com:7406909849675,sleeve_style,0.8,2,,unknown
shopify:ministryofsupply.com:7406909849675,waistline,0.8,2,,not_applicable
shopify:ministryofsupply.com:7483396096075,material,0.8,2,,unknown
shopify:ministryofsupply.com:7483396096075,occasion,0.8,2,,unknown
shopify:ministryofsupply.com:7483396096075,pattern,0.8,2,,unknown
shopify:naadam.co:6619045298272,pattern,0.8,2,,unknown
shopify:naadam.co:6619045298272,sleeve_length,0.8,2,,unknown
shopify:naadam.co:6835720388704,closure,0.8,2,,unknown
shopify:naadam.co:6835720388704,details,0.8,2,"[""none""]",labeled
shopify:naadam.co:6835720585312,fit,0.8,2,loose,labeled
shopify:naadam.co:6835720585312,occasion,0.8,2,casual,labeled
shopify:naadam.co:6835720585312,sleeve_length,0.8,2,long,labeled
shopify:naadam.co:6835721404512,neckline,0.8,2,,unknown
shopify:naadam.co:6835721404512,silhouette,0.8,2,,unknown
shopify:naadam.co:7163412185184,collar_type,0.8,2,none,labeled
shopify:naadam.co:7294078058592,occasion,0.8,2,,unknown
shopify:naadam.co:7294078058592,sleeve_style,0.8,2,,not_applicable
shopify:naadam.co:7294139596896,collar_type,0.8,2,,unknown
shopify:naadam.co:7294139596896,garment_length,0.8,2,,unknown
shopify:naadam.co:7294139596896,neckline,0.8,2,,unknown
shopify:naadam.co:7505739317344,details,0.8,2,,unknown
shopify:naadam.co:7505739317344,pattern,0.8,2,,unknown
shopify:naadam.co:7505739710560,closure,0.8,2,,unknown
shopify:naadam.co:7505741152352,details,0.8,2,"[""none""]",labeled
shopify:naadam.co:7505741152352,material,0.8,2,,unknown
shopify:naadam.co:7519922421856,closure,0.8,2,pullover,labeled
shopify:naadam.co:7519922421856,pattern,0.8,2,graphic,labeled
shopify:naadam.co:7529002532960,occasion,0.8,2,,unknown
shopify:naadam.co:7634686476384,closure,0.8,2,pullover,labeled
